"Time","pod:productcatalogservice-w4-5d9b8d854-x8wkb_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-xqbkf_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-m9v4f_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-rldp8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-74wcg_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-dv2ll_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-djdzr_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rkjp5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-9n6bj_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-rkngm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-s4c6q_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-vsbwd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nsxz2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mzg4h_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-z2g9c_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-bq8s8_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-xb8fj_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fkhxn_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-wgmxb_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jrvlf_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-f5lvd_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hbb44_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qjj64_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xw8sr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2xq8b_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-7wmf6_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-j92zh_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-lvc8q_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-2kqx2_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-mmvl8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zp2g7_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-h789c_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-lndxl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-z6jp2_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5t9pq_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xrnk2_service:recommendationservice_node:worker--4.novalocal"
1636955162.005,0.2606884328820072,0.22458038414848022,0.49556710005518523,0.025059037381706065,0.10852332786586211,0.2513995495272601,0.21280082032653577,0.3748788841275772,0.320495641937451,0.47874391775568104,0.503503036248343,0.459675527880173,0.5065118373908334,0.2597185395827752,0.5115258639571221,0.10800507838827084,0.31773241964002197,0.4784352076156031,0.5631340809593097,0.3710082383445544,0.24436932164547764,0.23662420814836996,0.31341646565711945,0.09243350215632029,0.13803142320420517,0.24461796455655124,0.21834070254478213,0.3693208911637886,0.2425781039450409,0.10807028460754045,0.3273617776336103,0.09501892185435157,0.21676777118696824,0.027028765807690237,0.3892511191759306,0.3416028509362482,0.21607687656164287,0.0953649169691054,0.508838696413912,0.09367013632556177,0.1287569146113004,0.13552205862842975
1636955177.176,0.2606884328820072,0.22458038414848022,0.49556710005518523,0.025059037381706065,0.10852332786586211,0.2513995495272601,0.21280082032653577,0.3748788841275772,0.320495641937451,0.47874391775568104,0.503503036248343,0.459675527880173,0.5065118373908334,0.2597185395827752,0.5115258639571221,0.10800507838827084,0.31773241964002197,0.4784352076156031,0.5631340809593097,0.3710082383445544,0.24436932164547764,0.23662420814836996,0.31341646565711945,0.09243350215632029,0.13803142320420517,0.24461796455655124,0.21834070254478213,0.3693208911637886,0.2425781039450409,0.10807028460754045,0.3273617776336103,0.09501892185435157,0.21676777118696824,0.027028765807690237,0.3892511191759306,0.3416028509362482,0.21607687656164287,0.0953649169691054,0.508838696413912,0.09367013632556177,0.1287569146113004,0.13552205862842975
1636955192.198,0.29083826475424884,0.2501599265842399,0.5574275488359625,0.02693597477184962,0.11382505861055678,0.25562610299066046,0.22976241176028286,0.4159770551750617,0.3569294533402677,0.5365045318960449,0.5621643687356798,0.5442594278226597,0.6192010173956741,0.2770600084828543,0.5691254383522714,0.11526417406642289,0.35148780935048984,0.5319538191405015,0.5709894148808334,0.406093122698689,0.26453284927607124,0.22355359182627804,0.3532906665830877,0.10182344111563624,0.1377728697901745,0.2719337647913752,0.23965894332272175,0.4041281226716401,0.2640288446766365,0.11526675984381057,0.361923035372377,0.10150155299554522,0.2336685420123727,0.02917684794087661,0.4086680360139252,0.3840038917559457,0.2348724896651704,0.10144048679620252,0.5673308541779977,0.10085926450050614,0.13982246939210008,0.13735454749146725
1636955207.22,0.29083826475424884,0.2501599265842399,0.5574275488359625,0.02693597477184962,0.11382505861055678,0.25562610299066046,0.22976241176028286,0.4159770551750617,0.3569294533402677,0.5365045318960449,0.5621643687356798,0.5442594278226597,0.6192010173956741,0.2770600084828543,0.5691254383522714,0.11526417406642289,0.35148780935048984,0.5319538191405015,0.5709894148808334,0.406093122698689,0.26453284927607124,0.22355359182627804,0.3532906665830877,0.10182344111563624,0.1377728697901745,0.2719337647913752,0.23965894332272175,0.4041281226716401,0.2640288446766365,0.11526675984381057,0.361923035372377,0.10150155299554522,0.2336685420123727,0.02917684794087661,0.4086680360139252,0.3840038917559457,0.2348724896651704,0.10144048679620252,0.5673308541779977,0.10085926450050614,0.13982246939210008,0.13735454749146725
1636955222.235,0.29033110408147844,0.25058267816248925,0.5620384625276224,0.0268685495598879,0.11311650156274031,0.2778473377528809,0.23921551902899119,0.4045839468121128,0.3567607862968904,0.541487643434402,0.568075985490617,0.5498682861673705,0.5881622364062871,0.27677512394469655,0.5763158066061077,0.11546926373495064,0.35332620449643015,0.5169537016407221,0.5998102627814373,0.4039132032793955,0.2652198592554891,0.25220693803273486,0.3538612108111474,0.10077743034392028,0.12581367373687635,0.27018729131026964,0.23986753376731523,0.4020677648189376,0.2642388013452701,0.11552666072185633,0.3601193295145477,0.10207251021323238,0.2375354129801031,0.02898496445224919,0.4291413259078451,0.3449886041734346,0.23793787519237197,0.10208823483174477,0.5732163250425579,0.09500599556590078,0.1406926538096178,0.13635536479685234
1636955237.253,0.29033110408147844,0.25058267816248925,0.5620384625276224,0.0268685495598879,0.11311650156274031,0.2778473377528809,0.23921551902899119,0.4045839468121128,0.3567607862968904,0.541487643434402,0.568075985490617,0.5498682861673705,0.5881622364062871,0.27677512394469655,0.5763158066061077,0.11546926373495064,0.35332620449643015,0.5169537016407221,0.5998102627814373,0.4039132032793955,0.2652198592554891,0.25220693803273486,0.3538612108111474,0.10077743034392028,0.12581367373687635,0.27018729131026964,0.23986753376731523,0.4020677648189376,0.2642388013452701,0.11552666072185633,0.3601193295145477,0.10207251021323238,0.2375354129801031,0.02898496445224919,0.4291413259078451,0.3449886041734346,0.23793787519237197,0.10208823483174477,0.5732163250425579,0.09500599556590078,0.1406926538096178,0.13635536479685234
1636955252.267,0.2747182436187362,0.25165012285098654,0.562361075134909,0.026698241599873645,0.11333568318000649,0.2776576966910131,0.23869114603541713,0.40648593295627866,0.35734926411977186,0.5418294094849065,0.5684013387750633,0.5483420622989756,0.6291937681895896,0.29388819442010994,0.5770430240905239,0.11532894586642116,0.3535939706845223,0.5323106684931668,0.6307490392025822,0.4041137516885161,0.266297280013141,0.2525880428892347,0.35416655340084113,0.09755372468823834,0.1311288010531574,0.2716047142673774,0.24000785677107586,0.40180493138735257,0.2638566048488203,0.11546851357938165,0.3605122301282878,0.10245237110424416,0.22341533896893456,0.02644429096931985,0.43833484794299316,0.35994713954377255,0.23868993237822228,0.10286209416151106,0.5734495880164066,0.10247076572959474,0.1398182297999218,0.13626148405890287
1636955267.289,0.2747182436187362,0.25165012285098654,0.562361075134909,0.026698241599873645,0.11333568318000649,0.2776576966910131,0.23869114603541713,0.40648593295627866,0.35734926411977186,0.5418294094849065,0.5684013387750633,0.5483420622989756,0.6291937681895896,0.29388819442010994,0.5770430240905239,0.11532894586642116,0.3535939706845223,0.5323106684931668,0.6307490392025822,0.4041137516885161,0.266297280013141,0.2525880428892347,0.35416655340084113,0.09755372468823834,0.1311288010531574,0.2716047142673774,0.24000785677107586,0.40180493138735257,0.2638566048488203,0.11546851357938165,0.3605122301282878,0.10245237110424416,0.22341533896893456,0.02644429096931985,0.43833484794299316,0.35994713954377255,0.23868993237822228,0.10286209416151106,0.5734495880164066,0.10247076572959474,0.1398182297999218,0.13626148405890287
1636955282.306,0.29307748489513646,0.2521679744735009,0.5622793070257456,0.026724877873959725,0.11363063306835704,0.2626597068540003,0.2383157400153698,0.43184004309448243,0.35881569489614384,0.5416004227628022,0.5688354797940085,0.5483711411601421,0.6140707244260479,0.27135303472045613,0.5764197122998711,0.1142381121499095,0.3538781712498118,0.5440732381247441,0.5654067058574348,0.4050579044529487,0.26584393947953405,0.2525700011512132,0.3321598113776371,0.10119860174113515,0.14254101446959982,0.2706177473329421,0.24048632866026814,0.4027775581245213,0.26417211573185506,0.11597524446795271,0.3606110492524826,0.10241298743487481,0.23805436672614388,0.028552728209113178,0.43225258221511587,0.38429908545492625,0.23947461066286513,0.10337639586196756,0.5738605070640944,0.09858048283222201,0.132757010718255,0.13662303720473803
1636955297.334,0.29307748489513646,0.2521679744735009,0.5622793070257456,0.026724877873959725,0.11363063306835704,0.2626597068540003,0.2383157400153698,0.43184004309448243,0.35881569489614384,0.5416004227628022,0.5688354797940085,0.5483711411601421,0.6140707244260479,0.27135303472045613,0.5764197122998711,0.1142381121499095,0.3538781712498118,0.5440732381247441,0.5654067058574348,0.4050579044529487,0.26584393947953405,0.2525700011512132,0.3321598113776371,0.10119860174113515,0.14254101446959982,0.2706177473329421,0.24048632866026814,0.4027775581245213,0.26417211573185506,0.11597524446795271,0.3606110492524826,0.10241298743487481,0.23805436672614388,0.028552728209113178,0.43225258221511587,0.38429908545492625,0.23947461066286513,0.10337639586196756,0.5738605070640944,0.09858048283222201,0.132757010718255,0.13662303720473803
1636955312.463,0.29318271636069404,0.2530817129727046,0.5624685981314703,0.026720625849847326,0.1130791085345457,0.2770363892850969,0.23841438282482214,0.41442010418360714,0.3597945030643773,0.5419762200910389,0.5710194236975533,0.5482750726850734,0.5884734213725074,0.2860200236847895,0.5767850122041389,0.11410950038485915,0.353320472793891,0.5175813153746489,0.5910650087276661,0.4048221843456018,0.2660745756277131,0.2526375726518491,0.32365685218838713,0.10198473851526857,0.136204660562744,0.27121244435197206,0.24064181569335225,0.4031737052256609,0.2644795709747274,0.11577878683122711,0.36110777526517246,0.10313816125613126,0.23890840314947986,0.027688605468702786,0.4365976417937386,0.3656673489320088,0.2402393518744005,0.10442700863052941,0.5750916967026389,0.10299308740944835,0.13770713264871715,0.13126103765550376
1636955327.517,0.29318271636069404,0.2530817129727046,0.5624685981314703,0.026720625849847326,0.1130791085345457,0.2770363892850969,0.23841438282482214,0.41442010418360714,0.3597945030643773,0.5419762200910389,0.5710194236975533,0.5482750726850734,0.5884734213725074,0.2860200236847895,0.5767850122041389,0.11410950038485915,0.353320472793891,0.5175813153746489,0.5910650087276661,0.4048221843456018,0.2660745756277131,0.2526375726518491,0.32365685218838713,0.10198473851526857,0.136204660562744,0.27121244435197206,0.24064181569335225,0.4031737052256609,0.2644795709747274,0.11577878683122711,0.36110777526517246,0.10313816125613126,0.23890840314947986,0.027688605468702786,0.4365976417937386,0.3656673489320088,0.2402393518744005,0.10442700863052941,0.5750916967026389,0.10299308740944835,0.13770713264871715,0.13126103765550376
1636955342.536,0.2824994266892429,0.2531574843432226,0.5634374283130663,0.026928331921341135,0.11319986761988295,0.27794928921299566,0.23897072108932904,0.4318231373943674,0.3619614437487235,0.5414694062045131,0.5708566209863365,0.5483369261182048,0.5980225378337461,0.29364403240062925,0.576472136599817,0.1133167073648811,0.34098793236964897,0.5454987050516027,0.6267651852729387,0.4047832814814637,0.2667524021373914,0.25318828364572943,0.3537270763730109,0.10181225929847029,0.1307235468215041,0.27193626556621064,0.24017992713050612,0.4036202645074913,0.2646702466857282,0.11635431931962936,0.36169270806155046,0.10308640126680457,0.2393985457699061,0.02858424880325349,0.4089312804324084,0.3877594857540894,0.239605531673681,0.10431102305774512,0.5761635171941306,0.10220413022849836,0.14408285537061044,0.13230122379947187
1636955357.555,0.2824994266892429,0.2531574843432226,0.5634374283130663,0.026928331921341135,0.11319986761988295,0.27794928921299566,0.23897072108932904,0.4318231373943674,0.3619614437487235,0.5414694062045131,0.5708566209863365,0.5483369261182048,0.5980225378337461,0.29364403240062925,0.576472136599817,0.1133167073648811,0.34098793236964897,0.5454987050516027,0.6267651852729387,0.4047832814814637,0.2667524021373914,0.25318828364572943,0.3537270763730109,0.10181225929847029,0.1307235468215041,0.27193626556621064,0.24017992713050612,0.4036202645074913,0.2646702466857282,0.11635431931962936,0.36169270806155046,0.10308640126680457,0.2393985457699061,0.02858424880325349,0.4089312804324084,0.3877594857540894,0.239605531673681,0.10431102305774512,0.5761635171941306,0.10220413022849836,0.14408285537061044,0.13230122379947187
1636955372.647,0.2782103854210743,0.25330965872181077,0.5629062628840672,0.026121280900883982,0.11346869369211668,0.24807628112489372,0.23848624279728753,0.41140934440095295,0.3622138001823848,0.5417257455708713,0.5711546568465417,0.5237214719521504,0.6273211945629888,0.27999778996160074,0.5778418353731123,0.11399055563907234,0.34360062949300674,0.5455617880400072,0.6209758542274809,0.4042927654957264,0.2670779803617015,0.2425030136468928,0.3524682823295463,0.10168524653629896,0.1309269151704769,0.27693760402872747,0.24098940103128838,0.40384169082436877,0.26492733434144095,0.11714429150939669,0.3615475078175343,0.1038727250565879,0.2391394674331705,0.028677628253241293,0.41526601936423224,0.36048508191087814,0.23997801515388695,0.105229496992949,0.5757591829275479,0.10148539273518015,0.13991794400978597,0.13758716572086835
1636955387.707,0.2782103854210743,0.25330965872181077,0.5629062628840672,0.026121280900883982,0.11346869369211668,0.24807628112489372,0.23848624279728753,0.41140934440095295,0.3622138001823848,0.5417257455708713,0.5711546568465417,0.5237214719521504,0.6273211945629888,0.27999778996160074,0.5778418353731123,0.11399055563907234,0.34360062949300674,0.5455617880400072,0.6209758542274809,0.4042927654957264,0.2670779803617015,0.2425030136468928,0.3524682823295463,0.10168524653629896,0.1309269151704769,0.27693760402872747,0.24098940103128838,0.40384169082436877,0.26492733434144095,0.11714429150939669,0.3615475078175343,0.1038727250565879,0.2391394674331705,0.028677628253241293,0.41526601936423224,0.36048508191087814,0.23997801515388695,0.105229496992949,0.5757591829275479,0.10148539273518015,0.13991794400978597,0.13758716572086835
1636955402.731,0.2650795299164607,0.25290967019731075,0.5632533130880425,0.026094002714415056,0.11415175365548999,0.268008963058492,0.21744093878684076,0.427256636966364,0.3620204509349497,0.5410180510259452,0.5720523710856026,0.5506287338856741,0.6264908169929873,0.28248313133472547,0.5782056146720022,0.1139712853697113,0.3522141433262613,0.5458042615133452,0.5948928465374383,0.40412452640051266,0.2669257751799093,0.251751530191322,0.3532969995128621,0.09763125463708623,0.137754042004433,0.2748621798088128,0.24093758994677805,0.4046511858797506,0.2647127786343253,0.11657113755973092,0.3612941983157305,0.10386838092680091,0.23981659550889606,0.026876002582092638,0.4143080986456201,0.381561839537273,0.23946240644412264,0.10492680382709643,0.5764666141987105,0.09650754911449247,0.12801866694239436,0.13735522846299236
1636955417.748,0.2650795299164607,0.25290967019731075,0.5632533130880425,0.026094002714415056,0.11415175365548999,0.268008963058492,0.21744093878684076,0.427256636966364,0.3620204509349497,0.5410180510259452,0.5720523710856026,0.5506287338856741,0.6264908169929873,0.28248313133472547,0.5782056146720022,0.1139712853697113,0.3522141433262613,0.5458042615133452,0.5948928465374383,0.40412452640051266,0.2669257751799093,0.251751530191322,0.3532969995128621,0.09763125463708623,0.137754042004433,0.2748621798088128,0.24093758994677805,0.4046511858797506,0.2647127786343253,0.11657113755973092,0.3612941983157305,0.10386838092680091,0.23981659550889606,0.026876002582092638,0.4143080986456201,0.381561839537273,0.23946240644412264,0.10492680382709643,0.5764666141987105,0.09650754911449247,0.12801866694239436,0.13735522846299236
1636955432.764,0.2823409645821749,0.2517661790965116,0.5643973142282005,0.026097205159369266,0.11429139978461286,0.2618097105968687,0.23443453837550465,0.4445440689484772,0.36363436993594334,0.5427569138530223,0.5721717191964488,0.5504200185005264,0.5655079794429886,0.2825627060187995,0.5804086804807006,0.11453414369775236,0.3521818590859207,0.5463572372128412,0.6383130804447188,0.4043064584820841,0.26664275625822276,0.2530382299236561,0.3538788808891493,0.10225244271151526,0.13809020461169658,0.27679027490250124,0.2412166611900975,0.4048044354902737,0.26594761936931044,0.11633938456346,0.3609549341861865,0.10402056127908024,0.2397188279646829,0.028490029935481324,0.431675622264021,0.3919788375902883,0.23991682363457761,0.10533816883048558,0.5771116874282362,0.10115045803196714,0.13275702618662996,0.13729217120091342
1636955447.78,0.2823409645821749,0.2517661790965116,0.5643973142282005,0.026097205159369266,0.11429139978461286,0.2618097105968687,0.23443453837550465,0.4445440689484772,0.36363436993594334,0.5427569138530223,0.5721717191964488,0.5504200185005264,0.5655079794429886,0.2825627060187995,0.5804086804807006,0.11453414369775236,0.3521818590859207,0.5463572372128412,0.6383130804447188,0.4043064584820841,0.26664275625822276,0.2530382299236561,0.3538788808891493,0.10225244271151526,0.13809020461169658,0.27679027490250124,0.2412166611900975,0.4048044354902737,0.26594761936931044,0.11633938456346,0.3609549341861865,0.10402056127908024,0.2397188279646829,0.028490029935481324,0.431675622264021,0.3919788375902883,0.23991682363457761,0.10533816883048558,0.5771116874282362,0.10115045803196714,0.13275702618662996,0.13729217120091342
1636955462.812,0.2962550439915151,0.25196864388167306,0.5635146437325754,0.025835385388577888,0.11400452879131062,0.26225133561765185,0.23528943377031902,0.444108248909176,0.3623703605344051,0.5418188999142781,0.5725785330705256,0.5503279373618065,0.624667439613244,0.2941774825501567,0.5811672230034463,0.11405337802877216,0.3531138379198492,0.5464478235616548,0.6191792941396885,0.40494890812830964,0.26623578779937995,0.24541186550459898,0.35494986458103156,0.10237027017592286,0.13270230450768855,0.2764257415708433,0.24025828023677617,0.4050601810508073,0.26654959565882796,0.11648921734945289,0.36095082125856914,0.10375676954866622,0.2404989538239385,0.029020611675134644,0.4360721645124205,0.39060295875567425,0.23923487347276173,0.10571538986167475,0.577157763490695,0.10127529971245167,0.1384185506905512,0.13629739090237175
1636955477.833,0.2962550439915151,0.25196864388167306,0.5635146437325754,0.025835385388577888,0.11400452879131062,0.26225133561765185,0.23528943377031902,0.444108248909176,0.3623703605344051,0.5418188999142781,0.5725785330705256,0.5503279373618065,0.624667439613244,0.2941774825501567,0.5811672230034463,0.11405337802877216,0.3531138379198492,0.5464478235616548,0.6191792941396885,0.40494890812830964,0.26623578779937995,0.24541186550459898,0.35494986458103156,0.10237027017592286,0.13270230450768855,0.2764257415708433,0.24025828023677617,0.4050601810508073,0.26654959565882796,0.11648921734945289,0.36095082125856914,0.10375676954866622,0.2404989538239385,0.029020611675134644,0.4360721645124205,0.39060295875567425,0.23923487347276173,0.10571538986167475,0.577157763490695,0.10127529971245167,0.1384185506905512,0.13629739090237175
1636955492.861,0.29654169476352366,0.25251941803895206,0.5647314572609119,0.026090801053652482,0.11486320737526257,0.2690299629714653,0.2384298170402449,0.41232685337764763,0.36276954439013404,0.542570932671636,0.5741559310935708,0.5507449229372475,0.5798512393412547,0.29538084068729936,0.5810181781993113,0.11367553949761888,0.35316177233127516,0.547025482722726,0.6208799162736236,0.4053155661527871,0.2653482087132899,0.2539296601086616,0.35612224442817836,0.10262901779107572,0.13771994485141337,0.2770317494345791,0.24033441635856478,0.40431134492998966,0.26662836197117645,0.1160212064262316,0.3608152714645159,0.10461486113099387,0.24041692479229262,0.02888803695967336,0.41381962007915796,0.39371964615470556,0.24013558496660706,0.1052623755050175,0.5792158695370562,0.10163981634685407,0.13067863845758412,0.13242918403544005
1636955507.888,0.29654169476352366,0.25251941803895206,0.5647314572609119,0.026090801053652482,0.11486320737526257,0.2690299629714653,0.2384298170402449,0.41232685337764763,0.36276954439013404,0.542570932671636,0.5741559310935708,0.5507449229372475,0.5798512393412547,0.29538084068729936,0.5810181781993113,0.11367553949761888,0.35316177233127516,0.547025482722726,0.6208799162736236,0.4053155661527871,0.2653482087132899,0.2539296601086616,0.35612224442817836,0.10262901779107572,0.13771994485141337,0.2770317494345791,0.24033441635856478,0.40431134492998966,0.26662836197117645,0.1160212064262316,0.3608152714645159,0.10461486113099387,0.24041692479229262,0.02888803695967336,0.41381962007915796,0.39371964615470556,0.24013558496660706,0.1052623755050175,0.5792158695370562,0.10163981634685407,0.13067863845758412,0.13242918403544005
