"Time","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-clljv_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-4vc7l_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-2vqst_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-msvz9_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sp7lt_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-hrk5q_service:recommendationservice_node:worker--3","pod:frontend-w3-8ddd87c7b-pnnzz_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-h42g7_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-h9qkj_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-82j8c_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-dzqzv_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-gj7nz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-wrzml_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-n8kmg_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-z2x7v_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-css4j_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-5hbfc_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-kxzmp_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vrch7_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-sb8qr_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-tcghs_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-vhcdj_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-qst9t_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-vnhhn_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-l6p9w_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-4gjgp_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-wl4gc_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-8m25x_service:recommendationservice_node:worker--4.novalocal"
1637260173.726,0.1615186567528069,0.3050149299215981,0.09195205737343623,0.09872465670467476,0.08955937844725706,0.08944482984593538,0.06415228205512732,0.7082427867350378,0.0660405133707946,0.0077404656613779925,0.09076941263241692,0.3416228603075528,0.30889466553342787,0.3037298566739015,0.09183456920452646,0.34585612054850245,0.756805042319057,0.06737541019897664,0.08904432593390557,0.15794528261651225,0.08950482682202399,0.16542816689041384,0.0660075608645634,0.015206374413191533,0.15362673633748647,0.650247914808352,0.10050585468454663,0.08981034894913678,0.3054453544856563,0.6617523971002344,0.09049399073823516,0.3427913010115816,0.336533487976262,0.096209118847532
1637260188.754,0.1615186567528069,0.3050149299215981,0.09195205737343623,0.09872465670467476,0.08955937844725706,0.08944482984593538,0.06415228205512732,0.7082427867350378,0.0660405133707946,0.0077404656613779925,0.09076941263241692,0.3416228603075528,0.30889466553342787,0.3037298566739015,0.09183456920452646,0.34585612054850245,0.756805042319057,0.06737541019897664,0.08904432593390557,0.15794528261651225,0.08950482682202399,0.16542816689041384,0.0660075608645634,0.015206374413191533,0.15362673633748647,0.650247914808352,0.10050585468454663,0.08981034894913678,0.3054453544856563,0.6617523971002344,0.09049399073823516,0.3427913010115816,0.336533487976262,0.096209118847532
1637260203.785,0.17768586419571722,0.3360482486643168,0.09716919626112125,0.10015321898639254,0.09514769564044173,0.09469029384067547,0.0705388815558411,0.7979247987733198,0.07229669895316587,0.008611556950163128,0.10059330260560892,0.37664360341074965,0.34072693586177305,0.34253761703567254,0.09074810279724949,0.3824153271944212,0.8494498146908783,0.07307803737581589,0.09467831850051131,0.17687396343923778,0.09550868106792099,0.18013117264828704,0.07165742342003784,0.015624498942294004,0.17230845635452213,0.7501165005158129,0.09749585262267774,0.09552024082329594,0.3413627033587614,0.7424517649496725,0.09792897109672585,0.38005965111591755,0.3744694217777301,0.10012035699335245
1637260218.809,0.17768586419571722,0.3360482486643168,0.09716919626112125,0.10015321898639254,0.09514769564044173,0.09469029384067547,0.0705388815558411,0.7979247987733198,0.07229669895316587,0.008611556950163128,0.10059330260560892,0.37664360341074965,0.34072693586177305,0.34253761703567254,0.09074810279724949,0.3824153271944212,0.8494498146908783,0.07307803737581589,0.09467831850051131,0.17687396343923778,0.09550868106792099,0.18013117264828704,0.07165742342003784,0.015624498942294004,0.17230845635452213,0.7501165005158129,0.09749585262267774,0.09552024082329594,0.3413627033587614,0.7424517649496725,0.09792897109672585,0.38005965111591755,0.3744694217777301,0.10012035699335245
1637260233.843,0.17629329917624995,0.3418901340998142,0.09713766105796519,0.10113188042109339,0.09423021438528306,0.09505410657087432,0.07040774515300903,0.8016248837820896,0.07171920930817183,0.00857822803999817,0.10044256874528538,0.37821222551272526,0.34435141936525976,0.3449879198908827,0.10073624485207272,0.38160071773507753,0.8734175955844232,0.07187702420469619,0.09354150354585317,0.17820309526488098,0.10155135708275559,0.18098017222017737,0.07177671258560572,0.014860801511751544,0.17156248614112213,0.7314325342069238,0.09990702464365098,0.09557306235699073,0.32411042628028347,0.7576930202615142,0.09627892567689508,0.38384433495767084,0.3661457034309502,0.0952808853649694
1637260248.879,0.17629329917624995,0.3418901340998142,0.09713766105796519,0.10113188042109339,0.09423021438528306,0.09505410657087432,0.07040774515300903,0.8016248837820896,0.07171920930817183,0.00857822803999817,0.10044256874528538,0.37821222551272526,0.34435141936525976,0.3449879198908827,0.10073624485207272,0.38160071773507753,0.8734175955844232,0.07187702420469619,0.09354150354585317,0.17820309526488098,0.10155135708275559,0.18098017222017737,0.07177671258560572,0.014860801511751544,0.17156248614112213,0.7314325342069238,0.09990702464365098,0.09557306235699073,0.32411042628028347,0.7576930202615142,0.09627892567689508,0.38384433495767084,0.3661457034309502,0.0952808853649694
1637260263.898,0.17644071321517596,0.3429242929669988,0.09800529945345822,0.10570495553392951,0.09528357833788784,0.09576422812832093,0.06356939487886132,0.8146967843099361,0.07185693163889412,0.010289701249616166,0.10080720312357237,0.37786466945252106,0.3460258688768973,0.34057111115527905,0.09634665497252355,0.38226749364767443,0.8733134611355344,0.07166627683478469,0.09429662004057458,0.17340002262939025,0.10289646022219119,0.18163329282855964,0.07210476146900377,0.01431252938302515,0.17128833269183924,0.7254245744738079,0.09907150133899462,0.09628629788748005,0.34440085157824224,0.7559237704682717,0.09712326480524075,0.3844801000506687,0.3760103020723245,0.10032728292178886
1637260278.925,0.17644071321517596,0.3429242929669988,0.09800529945345822,0.10570495553392951,0.09528357833788784,0.09576422812832093,0.06356939487886132,0.8146967843099361,0.07185693163889412,0.010289701249616166,0.10080720312357237,0.37786466945252106,0.3460258688768973,0.34057111115527905,0.09634665497252355,0.38226749364767443,0.8733134611355344,0.07166627683478469,0.09429662004057458,0.17340002262939025,0.10289646022219119,0.18163329282855964,0.07210476146900377,0.01431252938302515,0.17128833269183924,0.7254245744738079,0.09907150133899462,0.09628629788748005,0.34440085157824224,0.7559237704682717,0.09712326480524075,0.3844801000506687,0.3760103020723245,0.10032728292178886
1637260293.952,0.17612844686913953,0.3432677345022556,0.09886447064510484,0.10476922073905756,0.09552496227556191,0.09715536677023809,0.0713648667976368,0.8114660515674055,0.07128532341853813,0.011244433904796023,0.10622310028317047,0.3782865103536871,0.34588261759219446,0.34498575561185113,0.10343695913924605,0.38147341019559683,0.8778065786490474,0.07141643635451593,0.09493733622306053,0.15916878825944963,0.10557097200839353,0.18155060410967425,0.07190009271310684,0.013260875468794859,0.15263495720663922,0.7643803873496509,0.09860025987743534,0.09755265511335204,0.3257427543958654,0.755329429473495,0.09697260510747219,0.36697088241775033,0.3754122476053223,0.10351918538245923
1637260308.98,0.17612844686913953,0.3432677345022556,0.09886447064510484,0.10476922073905756,0.09552496227556191,0.09715536677023809,0.0713648667976368,0.8114660515674055,0.07128532341853813,0.011244433904796023,0.10622310028317047,0.3782865103536871,0.34588261759219446,0.34498575561185113,0.10343695913924605,0.38147341019559683,0.8778065786490474,0.07141643635451593,0.09493733622306053,0.15916878825944963,0.10557097200839353,0.18155060410967425,0.07190009271310684,0.013260875468794859,0.15263495720663922,0.7643803873496509,0.09860025987743534,0.09755265511335204,0.3257427543958654,0.755329429473495,0.09697260510747219,0.36697088241775033,0.3754122476053223,0.10351918538245923
1637260324.007,0.1765653980813976,0.3433118176755099,0.09822324913239217,0.10055569873983554,0.094782243946994,0.09760361078543257,0.06786178700138333,0.8076175568671293,0.07139461835987762,0.01238596797832818,0.10209235580159756,0.378054389889363,0.345787094595449,0.34531506604513545,0.10448580543923405,0.38094928776729253,0.8799425017341369,0.07172440750957267,0.09502810058101535,0.17841788059170194,0.10119024857788037,0.18104318341789472,0.07149151331640385,0.01266229514007498,0.1704071935062009,0.7624466575737416,0.10371718942201441,0.09766509808249224,0.3477214097784649,0.7578339025841061,0.0968198911452389,0.3841945198146273,0.37586666421977544,0.09282671436130763
1637260339.031,0.1765653980813976,0.3433118176755099,0.09822324913239217,0.10055569873983554,0.094782243946994,0.09760361078543257,0.06786178700138333,0.8076175568671293,0.07139461835987762,0.01238596797832818,0.10209235580159756,0.378054389889363,0.345787094595449,0.34531506604513545,0.10448580543923405,0.38094928776729253,0.8799425017341369,0.07172440750957267,0.09502810058101535,0.17841788059170194,0.10119024857788037,0.18104318341789472,0.07149151331640385,0.01266229514007498,0.1704071935062009,0.7624466575737416,0.10371718942201441,0.09766509808249224,0.3477214097784649,0.7578339025841061,0.0968198911452389,0.3841945198146273,0.37586666421977544,0.09282671436130763
1637260354.072,0.1759711635581952,0.3424598924363421,0.09756357147755895,0.09994814333451021,0.09490424501670412,0.09776535649882068,0.0711233824574385,0.8078835473587467,0.07183479413613325,0.013052310678529935,0.10695111100244563,0.3773517439159252,0.34490373225136356,0.34560054893676256,0.0970585737675491,0.381149032227173,0.8842867592918908,0.07116530940233298,0.09475938359196934,0.17882434612025577,0.09922810488043127,0.17356821519202867,0.07192425875507964,0.012709484832012771,0.17702739351373992,0.7325964093994661,0.10033481037444897,0.09675375688647445,0.34754510012527495,0.759409878234104,0.09640799903328165,0.3846261986707516,0.376613663344633,0.09840565417893363
1637260369.095,0.1759711635581952,0.3424598924363421,0.09756357147755895,0.09994814333451021,0.09490424501670412,0.09776535649882068,0.0711233824574385,0.8078835473587467,0.07183479413613325,0.013052310678529935,0.10695111100244563,0.3773517439159252,0.34490373225136356,0.34560054893676256,0.0970585737675491,0.381149032227173,0.8842867592918908,0.07116530940233298,0.09475938359196934,0.17882434612025577,0.09922810488043127,0.17356821519202867,0.07192425875507964,0.012709484832012771,0.17702739351373992,0.7325964093994661,0.10033481037444897,0.09675375688647445,0.34754510012527495,0.759409878234104,0.09640799903328165,0.3846261986707516,0.376613663344633,0.09840565417893363
1637260384.117,0.17524907169812504,0.34176257828534373,0.09718897863298906,0.10156470093945533,0.09498350972388715,0.09762711928900303,0.07090792148677363,0.7697449603476259,0.06907699128867462,0.013024510649567656,0.1056542752720885,0.377109912840229,0.34481057560710643,0.3390539341219111,0.0960123136758076,0.38157819911540886,0.8834987189583077,0.07092174862612459,0.0942015113163335,0.17992444796769314,0.09784864451807043,0.17292449433032364,0.07258581059648456,0.01292072157700755,0.16666570188892527,0.7687628811571617,0.09519642923811972,0.09667316701130411,0.3473996874346901,0.7602453454993912,0.0961051192195416,0.38577993882289296,0.37736662446552527,0.09061911435337683
1637260399.153,0.17524907169812504,0.34176257828534373,0.09718897863298906,0.10156470093945533,0.09498350972388715,0.09762711928900303,0.07090792148677363,0.7697449603476259,0.06907699128867462,0.013024510649567656,0.1056542752720885,0.377109912840229,0.34481057560710643,0.3390539341219111,0.0960123136758076,0.38157819911540886,0.8834987189583077,0.07092174862612459,0.0942015113163335,0.17992444796769314,0.09784864451807043,0.17292449433032364,0.07258581059648456,0.01292072157700755,0.16666570188892527,0.7687628811571617,0.09519642923811972,0.09667316701130411,0.3473996874346901,0.7602453454993912,0.0961051192195416,0.38577993882289296,0.37736662446552527,0.09061911435337683
1637260414.182,0.17391151827591944,0.3413715075865371,0.09636796260992508,0.10157933699782928,0.09385080052873647,0.09741139697364778,0.07141023934610877,0.8111146605937358,0.07150855657926908,0.01267077864141566,0.10251392580323496,0.3774874437006934,0.3432461213990492,0.3432503819170025,0.09265010153842979,0.38205191460987886,0.8846725932374343,0.07120839338314688,0.09316792364891976,0.17998407987778411,0.09766947005808185,0.1718940214199241,0.07248278271887568,0.012846600039280426,0.1734696531108364,0.7696399820320028,0.09361701401731515,0.09573558927445897,0.3410706206208419,0.7614175586905106,0.09473554614649907,0.3860856339524521,0.37802466649250577,0.09325093500126394
1637260429.206,0.17391151827591944,0.3413715075865371,0.09636796260992508,0.10157933699782928,0.09385080052873647,0.09741139697364778,0.07141023934610877,0.8111146605937358,0.07150855657926908,0.01267077864141566,0.10251392580323496,0.3774874437006934,0.3432461213990492,0.3432503819170025,0.09265010153842979,0.38205191460987886,0.8846725932374343,0.07120839338314688,0.09316792364891976,0.17998407987778411,0.09766947005808185,0.1718940214199241,0.07248278271887568,0.012846600039280426,0.1734696531108364,0.7696399820320028,0.09361701401731515,0.09573558927445897,0.3410706206208419,0.7614175586905106,0.09473554614649907,0.3860856339524521,0.37802466649250577,0.09325093500126394
1637260444.229,0.17432008157119894,0.3420102013058606,0.09659621932748216,0.0990538323029573,0.09462243258689665,0.09653078959502323,0.07055127983439959,0.7979461491459774,0.06941241673221837,0.012532293787816052,0.10273574180597975,0.3784374116262622,0.344649673165187,0.3427423368631013,0.09433209840778457,0.3832602304558127,0.8860496525064798,0.07241567601415674,0.09458688329164017,0.17905846058045397,0.09988741612485588,0.172222815718591,0.07286321027148554,0.012816773786842477,0.17275956680615479,0.7556292510611408,0.0954299315903232,0.09613427197344211,0.32688634171810826,0.7608827340327204,0.09594892569797961,0.3848391038945187,0.3766170888354205,0.0963629893585208
1637260459.277,0.17432008157119894,0.3420102013058606,0.09659621932748216,0.0990538323029573,0.09462243258689665,0.09653078959502323,0.07055127983439959,0.7979461491459774,0.06941241673221837,0.012532293787816052,0.10273574180597975,0.3784374116262622,0.344649673165187,0.3427423368631013,0.09433209840778457,0.3832602304558127,0.8860496525064798,0.07241567601415674,0.09458688329164017,0.17905846058045397,0.09988741612485588,0.172222815718591,0.07286321027148554,0.012816773786842477,0.17275956680615479,0.7556292510611408,0.0954299315903232,0.09613427197344211,0.32688634171810826,0.7608827340327204,0.09594892569797961,0.3848391038945187,0.3766170888354205,0.0963629893585208
1637260474.294,0.17503082399728115,0.3422698405084895,0.09555620999801853,0.09435528947301755,0.09420553261533185,0.0951448884330199,0.0694551600153108,0.8128962101441868,0.07176222371146584,0.01289688496129185,0.096745543422307,0.37770608738127875,0.34472834924110146,0.34289553628724917,0.10115613842605196,0.3823115643976318,0.8876770751735581,0.07226626767215963,0.09409445014742487,0.1784590423841563,0.09550864046640926,0.17184051022239397,0.07260621745634627,0.012823489103150947,0.17313700917396796,0.7592189598602923,0.09907905224350308,0.09603317130411052,0.34588069260697074,0.7561706475497874,0.09502691898302373,0.3863830480123336,0.3776004768836509,0.09650628180043339
1637260489.351,0.17503082399728115,0.3422698405084895,0.09555620999801853,0.09435528947301755,0.09420553261533185,0.0951448884330199,0.0694551600153108,0.8128962101441868,0.07176222371146584,0.01289688496129185,0.096745543422307,0.37770608738127875,0.34472834924110146,0.34289553628724917,0.10115613842605196,0.3823115643976318,0.8876770751735581,0.07226626767215963,0.09409445014742487,0.1784590423841563,0.09550864046640926,0.17184051022239397,0.07260621745634627,0.012823489103150947,0.17313700917396796,0.7592189598602923,0.09907905224350308,0.09603317130411052,0.34588069260697074,0.7561706475497874,0.09502691898302373,0.3863830480123336,0.3776004768836509,0.09650628180043339
1637260504.37,0.17641523551334287,0.34256773968447723,0.0953632743010011,0.09729859432423638,0.09558087758053935,0.09519017890136384,0.06803734412131446,0.7726125880437984,0.07148832269642616,0.012879334838680381,0.0999244083065357,0.3787402803537737,0.34509883964741617,0.3431113574403831,0.09797095985755802,0.3837588433783942,0.8834490572850358,0.07289034002619761,0.09579703337370502,0.1784601737736784,0.10263908658284046,0.17108950106630544,0.07290503739259198,0.012650509916483418,0.17223935847718047,0.7383074507603232,0.09794470732942834,0.09656986380521165,0.345594372156827,0.7560988413662301,0.09597320731815345,0.38654653684397533,0.36447954540326766,0.1005532417578755
1637260519.395,0.17641523551334287,0.34256773968447723,0.0953632743010011,0.09729859432423638,0.09558087758053935,0.09519017890136384,0.06803734412131446,0.7726125880437984,0.07148832269642616,0.012879334838680381,0.0999244083065357,0.3787402803537737,0.34509883964741617,0.3431113574403831,0.09797095985755802,0.3837588433783942,0.8834490572850358,0.07289034002619761,0.09579703337370502,0.1784601737736784,0.10263908658284046,0.17108950106630544,0.07290503739259198,0.012650509916483418,0.17223935847718047,0.7383074507603232,0.09794470732942834,0.09656986380521165,0.345594372156827,0.7560988413662301,0.09597320731815345,0.38654653684397533,0.36447954540326766,0.1005532417578755
