"Time","pod:currencyservice-w4-cd78b8fd6-lk9dq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-jfr42_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-d7tdw_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-8jzwr_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-mdfpw_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-9vczh_service:recommendationservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-r4pmp_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-5xdt4_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-f89rq_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-vnngv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-5vb5c_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w2-6d65c886c7-ndb5h_service:redis-cart_node:worker--2","pod:frontend-w3-6646bc856b-k645g_service:frontend_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-g8cvh_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-nvckw_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-x7n9b_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-29j7h_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-7t4vq_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-2s827_service:adservice_node:worker--2","pod:frontend-w3-6646bc856b-zmt4b_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-wgk9p_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-ftvnv_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-hfg9r_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-5k878_service:productcatalogservice_node:worker--2","pod:frontend-w1-777d8d5dcb-zk6ch_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-swmhq_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-xm9cl_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-gbczx_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-kfszh_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-86744bdcbd-5sdbl_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-2dd99_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-m4xqp_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-r7bxl_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-5vg6n_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-w5fr8_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-7hmnw_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-8phb7_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-pmhb5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-27zww_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-l85gr_service:productcatalogservice_node:worker--1.novalocal"
1639569418.266,0.2928323590788099,0.4606530016186404,0.5127671406972372,0.026223575335508377,0.14407148860039098,0.12766652153449543,0.2400479732421094,0.35051882886666635,0.2762025582148538,0.24951807724718406,0.13591157771791618,0.027762454762685553,0.23656360957841172,0.3187706236824127,0.16700876339578963,0.1374579192854079,0.3072534234569956,0.4623086064655792,0.2736932363380424,0.503214369328578,0.13450038265069733,0.3000784791725395,0.4953240851844318,0.23398562422256725,0.4651240153876158,0.2500844441737545,0.23723386292671825,0.5191912065895407,0.29125634155499036,0.26261405167453894,0.256858784545928,0.3030100554017563,0.2763331929624938,0.12882228626485365,0.12900784555967956,0.3177536371420085,0.5098971966557753,0.2514355923360209,0.4649857820639859,0.25796376738649074
1639569433.297,0.2928323590788099,0.4606530016186404,0.5127671406972372,0.026223575335508377,0.14407148860039098,0.12766652153449543,0.2400479732421094,0.35051882886666635,0.2762025582148538,0.24951807724718406,0.13591157771791618,0.027762454762685553,0.23656360957841172,0.3187706236824127,0.16700876339578963,0.1374579192854079,0.3072534234569956,0.4623086064655792,0.2736932363380424,0.503214369328578,0.13450038265069733,0.3000784791725395,0.4953240851844318,0.23398562422256725,0.4651240153876158,0.2500844441737545,0.23723386292671825,0.5191912065895407,0.29125634155499036,0.26261405167453894,0.256858784545928,0.3030100554017563,0.2763331929624938,0.12882228626485365,0.12900784555967956,0.3177536371420085,0.5098971966557753,0.2514355923360209,0.4649857820639859,0.25796376738649074
1639569448.323,0.31921018379535376,0.5098747791849301,0.560427348743104,0.028434222016994064,0.15106110864506045,0.13824929827206497,0.26355719618132745,0.3744671249539565,0.28870174765300827,0.2736936226179369,0.14685694821763384,0.02909330366402637,0.2627613190448861,0.3278797483425568,0.179266513326302,0.14769792347693989,0.32658879698828325,0.5120965352882407,0.280648963325273,0.5622109618693734,0.14486307439761376,0.31790104639631656,0.5538745127198486,0.2662610369334186,0.5162033039186398,0.2772679978027185,0.26883223135054346,0.5348363376420979,0.3039231564004686,0.2859221260741742,0.27693839857358643,0.3218502268208788,0.30381459854519205,0.14079220274755122,0.14183791089369946,0.3624683772007413,0.5672562788168389,0.2752766495750759,0.5146806197084077,0.27553369880435763
1639569463.351,0.31921018379535376,0.5098747791849301,0.560427348743104,0.028434222016994064,0.15106110864506045,0.13824929827206497,0.26355719618132745,0.3744671249539565,0.28870174765300827,0.2736936226179369,0.14685694821763384,0.02909330366402637,0.2627613190448861,0.3278797483425568,0.179266513326302,0.14769792347693989,0.32658879698828325,0.5120965352882407,0.280648963325273,0.5622109618693734,0.14486307439761376,0.31790104639631656,0.5538745127198486,0.2662610369334186,0.5162033039186398,0.2772679978027185,0.26883223135054346,0.5348363376420979,0.3039231564004686,0.2859221260741742,0.27693839857358643,0.3218502268208788,0.30381459854519205,0.14079220274755122,0.14183791089369946,0.3624683772007413,0.5672562788168389,0.2752766495750759,0.5146806197084077,0.27553369880435763
1639569478.561,0.3171959592098854,0.5122091795978683,0.5388077566500017,0.028573926420667247,0.15155728259835827,0.13402460773864833,0.2679037187456623,0.35672477142921305,0.3046213179440723,0.27484409612679106,0.14644486944526275,0.030312431345362933,0.2798255019425352,0.3618331870180623,0.17562706072295514,0.14780007437506598,0.3266190836603683,0.5149181085704836,0.2671113732602458,0.5395985613094073,0.1449950834247274,0.31738906281285395,0.5258848505976303,0.26759603387869635,0.5173015258472468,0.27846160574607226,0.26962138629722443,0.54409018577281,0.2840909517916371,0.2866190984404027,0.27794741796336836,0.32061664504508347,0.29646820071358393,0.13976461529840978,0.13547467777377886,0.3553994731152396,0.5703693400086924,0.2756840425373079,0.5170773449273247,0.27547403486958383
1639569493.623,0.3171959592098854,0.5122091795978683,0.5388077566500017,0.028573926420667247,0.15155728259835827,0.13402460773864833,0.2679037187456623,0.35672477142921305,0.3046213179440723,0.27484409612679106,0.14644486944526275,0.030312431345362933,0.2798255019425352,0.3618331870180623,0.17562706072295514,0.14780007437506598,0.3266190836603683,0.5149181085704836,0.2671113732602458,0.5395985613094073,0.1449950834247274,0.31738906281285395,0.5258848505976303,0.26759603387869635,0.5173015258472468,0.27846160574607226,0.26962138629722443,0.54409018577281,0.2840909517916371,0.2866190984404027,0.27794741796336836,0.32061664504508347,0.29646820071358393,0.13976461529840978,0.13547467777377886,0.3553994731152396,0.5703693400086924,0.2756840425373079,0.5170773449273247,0.27547403486958383
1639569508.638,0.31611753364178574,0.5126147122724577,0.5725305200400976,0.02856394681912577,0.15147178525951993,0.13837421644199172,0.2554491374580638,0.35967350032745926,0.30915328799088343,0.2748691261249089,0.14615686621690843,0.03040925729331153,0.2546690874046059,0.3574562010371457,0.16685473357503544,0.14753370141114866,0.3265063742255656,0.5148026151370078,0.2554518933776005,0.5329097409814552,0.14494964691410633,0.3177101906926274,0.547482319975535,0.2668113021724927,0.5175481283899159,0.25842302711152826,0.2683930571313186,0.5107961823829976,0.2692228436079776,0.286004381163735,0.27719703045707744,0.3192213863519368,0.3041708051848204,0.13359378965530486,0.1385132091442988,0.34248255331584054,0.5722156468810954,0.2757896840346811,0.5163665671654017,0.2755767602735002
1639569523.656,0.31611753364178574,0.5126147122724577,0.5725305200400976,0.02856394681912577,0.15147178525951993,0.13837421644199172,0.2554491374580638,0.35967350032745926,0.30915328799088343,0.2748691261249089,0.14615686621690843,0.03040925729331153,0.2546690874046059,0.3574562010371457,0.16685473357503544,0.14753370141114866,0.3265063742255656,0.5148026151370078,0.2554518933776005,0.5329097409814552,0.14494964691410633,0.3177101906926274,0.547482319975535,0.2668113021724927,0.5175481283899159,0.25842302711152826,0.2683930571313186,0.5107961823829976,0.2692228436079776,0.286004381163735,0.27719703045707744,0.3192213863519368,0.3041708051848204,0.13359378965530486,0.1385132091442988,0.34248255331584054,0.5722156468810954,0.2757896840346811,0.5163665671654017,0.2755767602735002
1639569538.671,0.3160310162383376,0.5140438606327647,0.4927712741077023,0.028539501743899572,0.15272094874282618,0.1372847735912665,0.267287693330714,0.36117174165598576,0.29393028987378833,0.27511286891989806,0.1456028922409514,0.030146775523136406,0.28154459661082176,0.33775111333178276,0.1848814245154754,0.14758717538056038,0.3269492524979807,0.5152329439057614,0.2478852075135309,0.5282799020417487,0.14574658574200564,0.3183546601868741,0.5581413934018208,0.26197857651960005,0.5172959078086199,0.2776851965069576,0.2673994042248553,0.5526838889612816,0.2650342599508868,0.2865746391126329,0.2769818340480926,0.3204426682413995,0.28999006333360833,0.1297115758095972,0.13646042345003956,0.35661595300786686,0.572137646822378,0.2763249591206552,0.5170715004941403,0.27568293169903
1639569553.69,0.3160310162383376,0.5140438606327647,0.4927712741077023,0.028539501743899572,0.15272094874282618,0.1372847735912665,0.267287693330714,0.36117174165598576,0.29393028987378833,0.27511286891989806,0.1456028922409514,0.030146775523136406,0.28154459661082176,0.33775111333178276,0.1848814245154754,0.14758717538056038,0.3269492524979807,0.5152329439057614,0.2478852075135309,0.5282799020417487,0.14574658574200564,0.3183546601868741,0.5581413934018208,0.26197857651960005,0.5172959078086199,0.2776851965069576,0.2673994042248553,0.5526838889612816,0.2650342599508868,0.2865746391126329,0.2769818340480926,0.3204426682413995,0.28999006333360833,0.1297115758095972,0.13646042345003956,0.35661595300786686,0.572137646822378,0.2763249591206552,0.5170715004941403,0.27568293169903
1639569568.704,0.3162632129059386,0.51389928451658,0.5261026787545883,0.02828079525920242,0.15151516483118396,0.13700623217202068,0.25442546064653704,0.36317000841200264,0.28206396814510437,0.27488952809379275,0.14380766260162348,0.0299271978260901,0.28397902155501764,0.35756982513641256,0.16738460160079605,0.1476771359475163,0.32483940334869343,0.5161918213964891,0.24749534415161972,0.531607766642615,0.1449728061277944,0.31779889161370944,0.5566705060213306,0.2663337676969393,0.5163379796941042,0.2758412393415135,0.2672352366315389,0.5372400191697667,0.26398061173819476,0.28536040361632553,0.2761585326261092,0.3192781668613458,0.3032876142567658,0.13361255123386231,0.1366131607250602,0.3749503386786164,0.5719212715456129,0.27504560675009093,0.5170436472126503,0.2744292371190351
1639569583.716,0.3162632129059386,0.51389928451658,0.5261026787545883,0.02828079525920242,0.15151516483118396,0.13700623217202068,0.25442546064653704,0.36317000841200264,0.28206396814510437,0.27488952809379275,0.14380766260162348,0.0299271978260901,0.28397902155501764,0.35756982513641256,0.16738460160079605,0.1476771359475163,0.32483940334869343,0.5161918213964891,0.24749534415161972,0.531607766642615,0.1449728061277944,0.31779889161370944,0.5566705060213306,0.2663337676969393,0.5163379796941042,0.2758412393415135,0.2672352366315389,0.5372400191697667,0.26398061173819476,0.28536040361632553,0.2761585326261092,0.3192781668613458,0.3032876142567658,0.13361255123386231,0.1366131607250602,0.3749503386786164,0.5719212715456129,0.27504560675009093,0.5170436472126503,0.2744292371190351
1639569598.734,0.31618794887527846,0.514032575922923,0.5080814720747311,0.028173874405406772,0.14883102021178057,0.12845515036986407,0.26483984750131834,0.3644685140407409,0.3065448006152762,0.2759996877354476,0.1432100586004228,0.02993809544480016,0.27179274742415654,0.36036843537428453,0.1701981932910817,0.14775727988130188,0.3229471214409272,0.5164301494705653,0.2465288944277214,0.5217356692244425,0.14548965436667688,0.3159017647269787,0.5450922810902261,0.24776233196970313,0.516046089369584,0.2768522262272525,0.2675593367110053,0.50050475753625,0.26292862222004115,0.2853809035176217,0.2758265597657523,0.3175610375079162,0.3036312348638298,0.13404743277220288,0.1370439108930337,0.36024908217628593,0.5710445443053223,0.27543832633252674,0.5164697353785681,0.27410703845439494
1639569613.752,0.31618794887527846,0.514032575922923,0.5080814720747311,0.028173874405406772,0.14883102021178057,0.12845515036986407,0.26483984750131834,0.3644685140407409,0.3065448006152762,0.2759996877354476,0.1432100586004228,0.02993809544480016,0.27179274742415654,0.36036843537428453,0.1701981932910817,0.14775727988130188,0.3229471214409272,0.5164301494705653,0.2465288944277214,0.5217356692244425,0.14548965436667688,0.3159017647269787,0.5450922810902261,0.24776233196970313,0.516046089369584,0.2768522262272525,0.2675593367110053,0.50050475753625,0.26292862222004115,0.2853809035176217,0.2758265597657523,0.3175610375079162,0.3036312348638298,0.13404743277220288,0.1370439108930337,0.36024908217628593,0.5710445443053223,0.27543832633252674,0.5164697353785681,0.27410703845439494
1639569628.767,0.3161575755119208,0.5137163754677371,0.5367090800313603,0.02818917017480988,0.14907142249278946,0.1373586601941461,0.2523804198628454,0.37262114320337547,0.3060005144984622,0.27672990809212655,0.14330668035649968,0.02999687496559096,0.24852186690044759,0.36036882505332685,0.18558308409656488,0.1480967856237949,0.3224478240941453,0.5165340106412395,0.245746149709492,0.570290826249457,0.14605913092108413,0.3154818981774177,0.5537914460788903,0.2657467661537453,0.5157209527270572,0.27771692423175376,0.2625608560174877,0.5424307608507345,0.26249218378163863,0.2856799432692778,0.2755344233835699,0.3171573688264507,0.2893866671120304,0.1380605331399975,0.13614383021550158,0.36164342122563986,0.5707668062802692,0.27563459342752117,0.5173946959733098,0.27374179827317763
1639569643.783,0.3161575755119208,0.5137163754677371,0.5367090800313603,0.02818917017480988,0.14907142249278946,0.1373586601941461,0.2523804198628454,0.37262114320337547,0.3060005144984622,0.27672990809212655,0.14330668035649968,0.02999687496559096,0.24852186690044759,0.36036882505332685,0.18558308409656488,0.1480967856237949,0.3224478240941453,0.5165340106412395,0.245746149709492,0.570290826249457,0.14605913092108413,0.3154818981774177,0.5537914460788903,0.2657467661537453,0.5157209527270572,0.27771692423175376,0.2625608560174877,0.5424307608507345,0.26249218378163863,0.2856799432692778,0.2755344233835699,0.3171573688264507,0.2893866671120304,0.1380605331399975,0.13614383021550158,0.36164342122563986,0.5707668062802692,0.27563459342752117,0.5173946959733098,0.27374179827317763
1639569658.868,0.31696677063504064,0.5147954113032245,0.5726550106707615,0.02817328486848064,0.15008817124563606,0.12868661268885528,0.2595987457707033,0.34437945597515207,0.293825645047459,0.27745814858688583,0.1432619576292315,0.02770133237115323,0.2758504461918249,0.35226056795405314,0.17676670632932076,0.14842420329243167,0.3231047338780296,0.5164478176886763,0.24548849459448327,0.5604445933406905,0.1457957019924048,0.31646131031098224,0.5533949944565801,0.2607273163327906,0.5163705359372931,0.2776657217720099,0.25354240186532684,0.5702067910532924,0.26334456111821075,0.2860706891876149,0.27578316307386874,0.3171368769563994,0.3023010923933974,0.13836103053162951,0.13474398568851542,0.3417442141290435,0.571218135506308,0.2764651686339409,0.5177315949083556,0.27433743263365584
1639569673.882,0.31696677063504064,0.5147954113032245,0.5726550106707615,0.02817328486848064,0.15008817124563606,0.12868661268885528,0.2595987457707033,0.34437945597515207,0.293825645047459,0.27745814858688583,0.1432619576292315,0.02770133237115323,0.2758504461918249,0.35226056795405314,0.17676670632932076,0.14842420329243167,0.3231047338780296,0.5164478176886763,0.24548849459448327,0.5604445933406905,0.1457957019924048,0.31646131031098224,0.5533949944565801,0.2607273163327906,0.5163705359372931,0.2776657217720099,0.25354240186532684,0.5702067910532924,0.26334456111821075,0.2860706891876149,0.27578316307386874,0.3171368769563994,0.3023010923933974,0.13836103053162951,0.13474398568851542,0.3417442141290435,0.571218135506308,0.2764651686339409,0.5177315949083556,0.27433743263365584
1639569688.901,0.3171767235172091,0.51484646473222,0.529433637086201,0.028322425409465158,0.15175623491265802,0.1318303143486884,0.2639381918846266,0.3720126354951764,0.29075245283297996,0.27657395564504555,0.1430885845262937,0.029956831572743193,0.2680942630873946,0.37177371001911164,0.1786079826507722,0.1475667611306783,0.32225171339504743,0.5168311336647402,0.24457675097364162,0.5443545809353464,0.1458444689779697,0.3171344515843005,0.5533442610528467,0.2655693532410274,0.5161021920423712,0.2763306520706714,0.2652414933161528,0.529061626775328,0.2623790189246396,0.28622076027787235,0.27549142083816613,0.31779654402201585,0.3008137448684663,0.13561610659696666,0.13089464778183962,0.33863495098553287,0.5703110137021434,0.2764788009117466,0.5169995887456964,0.2741170514703517
1639569703.925,0.3171767235172091,0.51484646473222,0.529433637086201,0.028322425409465158,0.15175623491265802,0.1318303143486884,0.2639381918846266,0.3720126354951764,0.29075245283297996,0.27657395564504555,0.1430885845262937,0.029956831572743193,0.2680942630873946,0.37177371001911164,0.1786079826507722,0.1475667611306783,0.32225171339504743,0.5168311336647402,0.24457675097364162,0.5443545809353464,0.1458444689779697,0.3171344515843005,0.5533442610528467,0.2655693532410274,0.5161021920423712,0.2763306520706714,0.2652414933161528,0.529061626775328,0.2623790189246396,0.28622076027787235,0.27549142083816613,0.31779654402201585,0.3008137448684663,0.13561610659696666,0.13089464778183962,0.33863495098553287,0.5703110137021434,0.2764788009117466,0.5169995887456964,0.2741170514703517
1639569718.951,0.3174838945983248,0.5152628800749848,0.5360449643039262,0.027704681463824727,0.15218626207339464,0.1368026738616313,0.26344668594181014,0.33868436528333745,0.2906106803662258,0.27581331330452624,0.14250415664912805,0.02996240948628662,0.26802336055723586,0.339704590928708,0.17732152508768267,0.14617075899941157,0.32210565636645905,0.5164317008237699,0.24406452151231178,0.5162923478966027,0.1454663958697865,0.31818046460403737,0.5269057408580701,0.2649393661636974,0.5165594369497708,0.26742550484175975,0.26436422992334485,0.5441383221944329,0.26136744812588886,0.27187175051455104,0.2755779617932694,0.31812124880849424,0.29966362250974676,0.13870123463027906,0.13389754149322863,0.3610730293740481,0.5695670106852992,0.27691756438706705,0.5174530152490314,0.2737998076603163
1639569733.979,0.3174838945983248,0.5152628800749848,0.5360449643039262,0.027704681463824727,0.15218626207339464,0.1368026738616313,0.26344668594181014,0.33868436528333745,0.2906106803662258,0.27581331330452624,0.14250415664912805,0.02996240948628662,0.26802336055723586,0.339704590928708,0.17732152508768267,0.14617075899941157,0.32210565636645905,0.5164317008237699,0.24406452151231178,0.5162923478966027,0.1454663958697865,0.31818046460403737,0.5269057408580701,0.2649393661636974,0.5165594369497708,0.26742550484175975,0.26436422992334485,0.5441383221944329,0.26136744812588886,0.27187175051455104,0.2755779617932694,0.31812124880849424,0.29966362250974676,0.13870123463027906,0.13389754149322863,0.3610730293740481,0.5695670106852992,0.27691756438706705,0.5174530152490314,0.2737998076603163
1639569749.032,0.31834462674447445,0.5145017241169678,0.5426634645153456,0.025094418711867676,0.15257833578087227,0.13701112849239397,0.2635587412223149,0.37044528244237374,0.29176252710266415,0.2759524146962316,0.14292290864550095,0.03065967069665499,0.2664296051638841,0.3466295376227152,0.16930728653822452,0.14591381628280903,0.32089855121692895,0.5159460715035338,0.2446915870053398,0.5009930507043935,0.1462670915457076,0.318197065179034,0.5495424458986675,0.2642246561776509,0.5158052396498297,0.2787951298187063,0.26517044684159735,0.5396720044356427,0.2617997967446304,0.2668283794268582,0.27545713760195184,0.3175958821104594,0.3003390297324843,0.13839836565289282,0.13475713447416865,0.3716568905935063,0.570186422484143,0.27752426518953227,0.5169212639853609,0.2739409107273478
1639569764.054,0.31834462674447445,0.5145017241169678,0.5426634645153456,0.025094418711867676,0.15257833578087227,0.13701112849239397,0.2635587412223149,0.37044528244237374,0.29176252710266415,0.2759524146962316,0.14292290864550095,0.03065967069665499,0.2664296051638841,0.3466295376227152,0.16930728653822452,0.14591381628280903,0.32089855121692895,0.5159460715035338,0.2446915870053398,0.5009930507043935,0.1462670915457076,0.318197065179034,0.5495424458986675,0.2642246561776509,0.5158052396498297,0.2787951298187063,0.26517044684159735,0.5396720044356427,0.2617997967446304,0.2668283794268582,0.27545713760195184,0.3175958821104594,0.3003390297324843,0.13839836565289282,0.13475713447416865,0.3716568905935063,0.570186422484143,0.27752426518953227,0.5169212639853609,0.2739409107273478
